Sr.no,imdb_id,tags,lemmatized_tags,lemmatized_tags_str,Vectorized_Tokens
1029,tt1156148,Karzzzz  Himesh ReshammiyaUrmila MatondkarShweta KumarDino MoreaRaj BabbarDanny DenzongpaGulshan GroverRohini Hattangadi 2008 Regular Movie ActionDramaMusical Not Adult 5,"['Karzzzz', 'Himesh', 'ReshammiyaUrmila', 'MatondkarShweta', 'KumarDino', 'MoreaRaj', 'BabbarDanny', 'DenzongpaGulshan', 'GroverRohini', 'Hattangadi', '2008', 'Regular', 'Movie', 'ActionDramaMusical', 'Not', 'Adult', '5']",karzzzz himesh reshammiyaurmila matondkarshweta kumardino morearaj babbardanny denzongpagulshan groverrohini hattangadi 2008 regular movie actiondramamusical not adult 5,[0. 0. 0. ... 0. 0. 0.]
1030,tt1114725,Heroes  Sohail KhanVatsal ShethAmrita AroraRiya SenMohnish BahlPreity ZintaSalman KhanDwij YadavBobby DeolSunny DeolHrishitaa BhattDino MoreaPrateeksha LonkarMithun Chakraborty 2008 Regular Movie ActionAdventureComedy Not Adult 3,"['Heroes', 'Sohail', 'KhanVatsal', 'ShethAmrita', 'AroraRiya', 'SenMohnish', 'BahlPreity', 'ZintaSalman', 'KhanDwij', 'YadavBobby', 'DeolSunny', 'DeolHrishitaa', 'BhattDino', 'MoreaPrateeksha', 'LonkarMithun', 'Chakraborty', '2008', 'Regular', 'Movie', 'ActionAdventureComedy', 'Not', 'Adult', '3']",heroes sohail khanvatsal shethamrita arorariya senmohnish bahlpreity zintasalman khandwij yadavbobby deolsunny deolhrishitaa bhattdino moreaprateeksha lonkarmithun chakraborty 2008 regular movie actionadventurecomedy not adult 3,[0. 0. 0. ... 0. 0. 0.]
1031,tt1050739,Roadside Romeo  Saif Ali KhanKareena KapoorJaved JaffreyVrajesh HirjeeTanaaz Currim IraniSuresh MenonKiku Sharda 2008 Regular Movie AdventureAnimationComedy Not Adult 3,"['Roadside', 'Romeo', 'Saif', 'Ali', 'KhanKareena', 'KapoorJaved', 'JaffreyVrajesh', 'HirjeeTanaaz', 'Currim', 'IraniSuresh', 'MenonKiku', 'Sharda', '2008', 'Regular', 'Movie', 'AdventureAnimationComedy', 'Not', 'Adult', '3']",roadside romeo saif ali khankareena kapoorjaved jaffreyvrajesh hirjeetanaaz currim iranisuresh menonkiku sharda 2008 regular movie adventureanimationcomedy not adult 3,[0. 0. 0. ... 0. 0. 0.]
1032,tt1194608,Ek Vivaah Aisa Bhi  Isha KoppikarSonu Sood 2008 Regular Movie DramaRomance Not Adult 4,"['Ek', 'Vivaah', 'Aisa', 'Bhi', 'Isha', 'KoppikarSonu', 'Sood', '2008', 'Regular', 'Movie', 'DramaRomance', 'Not', 'Adult', '4']",ek vivaah aisa bhi isha koppikarsonu sood 2008 regular movie dramaromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
1033,tt1158700,Desh Drohi  Kamal Rashid KhanGracy SinghHrishitaa BhattZulfi SayedManoj TiwariAman VermaMukesh TiwariRanjeetAvtar GillRozza CatalonaKim Sharma 2008 Regular Movie ActionThriller Not Adult 5,"['Desh', 'Drohi', 'Kamal', 'Rashid', 'KhanGracy', 'SinghHrishitaa', 'BhattZulfi', 'SayedManoj', 'TiwariAman', 'VermaMukesh', 'TiwariRanjeetAvtar', 'GillRozza', 'CatalonaKim', 'Sharma', '2008', 'Regular', 'Movie', 'ActionThriller', 'Not', 'Adult', '5']",desh drohi kamal rashid khangracy singhhrishitaa bhattzulfi sayedmanoj tiwariaman vermamukesh tiwariranjeetavtar gillrozza catalonakim sharma 2008 regular movie actionthriller not adult 5,[0. 0. 0. ... 0. 0. 0.]
1034,tt0964516,Fashion  Priyanka ChopraKangana RanautMugdha GodseArbaaz KhanArjan BajwaRaj BabbarKiran JunejaSamir SoniKitu GidwaniSuchitra PillaiHarsh ChhayaAshwin MushranPradeep KharabRinku Patel 2008 Long Movie Drama Not Adult 3,"['Fashion', 'Priyanka', 'ChopraKangana', 'RanautMugdha', 'GodseArbaaz', 'KhanArjan', 'BajwaRaj', 'BabbarKiran', 'JunejaSamir', 'SoniKitu', 'GidwaniSuchitra', 'PillaiHarsh', 'ChhayaAshwin', 'MushranPradeep', 'KharabRinku', 'Patel', '2008', 'Long', 'Movie', 'Drama', 'Not', 'Adult', '3']",fashion priyanka choprakangana ranautmugdha godsearbaaz khanarjan bajwaraj babbarkiran junejasamir sonikitu gidwanisuchitra pillaiharsh chhayaashwin mushranpradeep kharabrinku patel 2008 long movie drama not adult 3,[0. 0. 0. ... 0. 0. 0.]
1035,tt1288638,Dasvidaniya  Vinay PathakSarita JoshiRajat KapoorSaurabh ShuklaNeha DhupiaJoy FernandesManoylo SvitlanaGaurav GeraSuchitra PillaiPurbi JoshiBrijendra KalaIkhlaq KhanSachin KhuranaChandan Bisht 2008 Regular Movie ComedyDrama Not Adult 1,"['Dasvidaniya', 'Vinay', 'PathakSarita', 'JoshiRajat', 'KapoorSaurabh', 'ShuklaNeha', 'DhupiaJoy', 'FernandesManoylo', 'SvitlanaGaurav', 'GeraSuchitra', 'PillaiPurbi', 'JoshiBrijendra', 'KalaIkhlaq', 'KhanSachin', 'KhuranaChandan', 'Bisht', '2008', 'Regular', 'Movie', 'ComedyDrama', 'Not', 'Adult', '1']",dasvidaniya vinay pathaksarita joshirajat kapoorsaurabh shuklaneha dhupiajoy fernandesmanoylo svitlanagaurav gerasuchitra pillaipurbi joshibrijendra kalaikhlaq khansachin khuranachandan bisht 2008 regular movie comedydrama not adult 1,[0. 0. 0. ... 0. 0. 0.]
1036,tt1105747,Yuvvraaj  Salman KhanAnil KapoorZayed KhanMithun ChakrabortyKatrina KaifBoman IraniBhupinder SinghAushima SawhneySulabha AryaAimee MagheraJaqueline GarewalShyam MashalkarAnjan SrivastavAparna Kumar 2008 Long Movie ComedyDramaRomance Not Adult 5,"['Yuvvraaj', 'Salman', 'KhanAnil', 'KapoorZayed', 'KhanMithun', 'ChakrabortyKatrina', 'KaifBoman', 'IraniBhupinder', 'SinghAushima', 'SawhneySulabha', 'AryaAimee', 'MagheraJaqueline', 'GarewalShyam', 'MashalkarAnjan', 'SrivastavAparna', 'Kumar', '2008', 'Long', 'Movie', 'ComedyDramaRomance', 'Not', 'Adult', '5']",yuvvraaj salman khananil kapoorzayed khanmithun chakrabortykatrina kaifboman iranibhupinder singhaushima sawhneysulabha aryaaimee magherajaqueline garewalshyam mashalkaranjan srivastavaparna kumar 2008 long movie comedydramaromance not adult 5,[0. 0. 0. ... 0. 0. 0.]
1037,tt1292703,Oye Lucky Lucky Oye  Abhay DeolParesh RawalNeetu ChandraArchana Puran SinghManu Rishi ChadhaRicha ChadhaManjot SinghAnurag AroraAmandeep Singh BakshiRajendra SethiRajeev AilabadiNutan SuryaGurmeet SinghRamandeep 2008 Regular Movie ComedyCrimeDrama Not Adult 1,"['Oye', 'Lucky', 'Lucky', 'Oye', 'Abhay', 'DeolParesh', 'RawalNeetu', 'ChandraArchana', 'Puran', 'SinghManu', 'Rishi', 'ChadhaRicha', 'ChadhaManjot', 'SinghAnurag', 'AroraAmandeep', 'Singh', 'BakshiRajendra', 'SethiRajeev', 'AilabadiNutan', 'SuryaGurmeet', 'SinghRamandeep', '2008', 'Regular', 'Movie', 'ComedyCrimeDrama', 'Not', 'Adult', '1']",oye lucky lucky oye abhay deolparesh rawalneetu chandraarchana puran singhmanu rishi chadharicha chadhamanjot singhanurag aroraamandeep singh bakshirajendra sethirajeev ailabadinutan suryagurmeet singhramandeep 2008 regular movie comedycrimedrama not adult 1,[0. 0. 0. ... 0. 0. 0.]
1038,tt1312135,Oh My God  Vinay PathakSaurabh ShuklaDivya DuttaHarsh ChhayaGaurav GeraPubali Sanyal 2008 Regular Movie ComedyDrama Not Adult 4,"['Oh', 'My', 'God', 'Vinay', 'PathakSaurabh', 'ShuklaDivya', 'DuttaHarsh', 'ChhayaGaurav', 'GeraPubali', 'Sanyal', '2008', 'Regular', 'Movie', 'ComedyDrama', 'Not', 'Adult', '4']",oh my god vinay pathaksaurabh shukladivya duttaharsh chhayagaurav gerapubali sanyal 2008 regular movie comedydrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
1039,tt1327833,Sorry Bhai  Shabana AzmiBoman IraniSanjay SuriSharman JoshiChitrangda SinghPayal NairPriyanka BoseAdrianGauravHirak ThakarHelen 2008 Long Movie ComedyDramaRomance Not Adult 3,"['Sorry', 'Bhai', 'Shabana', 'AzmiBoman', 'IraniSanjay', 'SuriSharman', 'JoshiChitrangda', 'SinghPayal', 'NairPriyanka', 'BoseAdrianGauravHirak', 'ThakarHelen', '2008', 'Long', 'Movie', 'ComedyDramaRomance', 'Not', 'Adult', '3']",sorry bhai shabana azmiboman iranisanjay surisharman joshichitrangda singhpayal nairpriyanka boseadriangauravhirak thakarhelen 2008 long movie comedydramaromance not adult 3,[0. 0. 0. ... 0. 0. 0.]
1040,tt0983990,1971  Manoj BajpayeeRavi KishanDeepak Dobriyal 2007 Long Movie ActionDramaWar Not Adult 1,"['1971', 'Manoj', 'BajpayeeRavi', 'KishanDeepak', 'Dobriyal', '2007', 'Long', 'Movie', 'ActionDramaWar', 'Not', 'Adult', '1']",1971 manoj bajpayeeravi kishandeepak dobriyal 2007 long movie actiondramawar not adult 1,[0. 0. 0. ... 0. 0. 0.]
1041,tt1024852,Meerabai Not Out  Anupam KherMahesh ManjrekarMandira BediEijaz KhanVandana GuptePrateeksha LonkarAnil Kumble 2008 Regular Movie ComedyDramaRomance Not Adult 5,"['Meerabai', 'Not', 'Out', 'Anupam', 'KherMahesh', 'ManjrekarMandira', 'BediEijaz', 'KhanVandana', 'GuptePrateeksha', 'LonkarAnil', 'Kumble', '2008', 'Regular', 'Movie', 'ComedyDramaRomance', 'Not', 'Adult', '5']",meerabai not out anupam khermahesh manjrekarmandira bedieijaz khanvandana gupteprateeksha lonkaranil kumble 2008 regular movie comedydramaromance not adult 5,[0. 0. 0. ... 0. 0. 0.]
1042,tt1372304,Wafaa  Rajesh KhannaShahib ChopraLaila KhanAhad KhanDiya HayatTinnu AnandKainazSudesh Berry 2008 Regular Movie DramaMysteryRomance Not Adult 5,"['Wafaa', 'Rajesh', 'KhannaShahib', 'ChopraLaila', 'KhanAhad', 'KhanDiya', 'HayatTinnu', 'AnandKainazSudesh', 'Berry', '2008', 'Regular', 'Movie', 'DramaMysteryRomance', 'Not', 'Adult', '5']",wafaa rajesh khannashahib chopralaila khanahad khandiya hayattinnu anandkainazsudesh berry 2008 regular movie dramamysteryromance not adult 5,[0. 0. 0. ... 0. 0. 0.]
1043,tt1372694,Gumnaam The Mystery  Dino MoreaMahima ChaudhrySuman RanganathArun BaliRazak KhanArvind VaidyaHimayat AliBob BrahmbhattSyed ShahGovind NamdeoMadan JainNikhil Verma 2008 Regular Movie CrimeMysteryRomance Not Adult 5,"['Gumnaam', 'The', 'Mystery', 'Dino', 'MoreaMahima', 'ChaudhrySuman', 'RanganathArun', 'BaliRazak', 'KhanArvind', 'VaidyaHimayat', 'AliBob', 'BrahmbhattSyed', 'ShahGovind', 'NamdeoMadan', 'JainNikhil', 'Verma', '2008', 'Regular', 'Movie', 'CrimeMysteryRomance', 'Not', 'Adult', '5']",gumnaam the mystery dino moreamahima chaudhrysuman ranganatharun balirazak khanarvind vaidyahimayat alibob brahmbhattsyed shahgovind namdeomadan jainnikhil verma 2008 regular movie crimemysteryromance not adult 5,[0. 0. 0. ... 0. 0. 0.]
1044,tt1218345,Dil Kabaddi  Irrfan KhanRahul BoseRahul KhannaKonkona Sen SharmaSoha Ali KhanPayal RohatgiShivani Tanksale 2008 Regular Movie ComedyDrama Not Adult 4,"['Dil', 'Kabaddi', 'Irrfan', 'KhanRahul', 'BoseRahul', 'KhannaKonkona', 'Sen', 'SharmaSoha', 'Ali', 'KhanPayal', 'RohatgiShivani', 'Tanksale', '2008', 'Regular', 'Movie', 'ComedyDrama', 'Not', 'Adult', '4']",dil kabaddi irrfan khanrahul boserahul khannakonkona sen sharmasoha ali khanpayal rohatgishivani tanksale 2008 regular movie comedydrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
1045,tt0473310,Ram Gopal Varma Ki Aag  Amitabh BachchanMohanlalAjay DevgnVinod JaywantPrashant RajPriyanka KothariSushmita SenSushant SinghRajpal YadavGaurav KapoorUrmila MatondkarSuchitra KrishnamoorthiSachinJeeva 2007 Long Movie ActionAdventureComedy Not Adult 5,"['Ram', 'Gopal', 'Varma', 'Ki', 'Aag', 'Amitabh', 'BachchanMohanlalAjay', 'DevgnVinod', 'JaywantPrashant', 'RajPriyanka', 'KothariSushmita', 'SenSushant', 'SinghRajpal', 'YadavGaurav', 'KapoorUrmila', 'MatondkarSuchitra', 'KrishnamoorthiSachinJeeva', '2007', 'Long', 'Movie', 'ActionAdventureComedy', 'Not', 'Adult', '5']",ram gopal varma ki aag amitabh bachchanmohanlalajay devgnvinod jaywantprashant rajpriyanka kotharisushmita sensushant singhrajpal yadavgaurav kapoorurmila matondkarsuchitra krishnamoorthisachinjeeva 2007 long movie actionadventurecomedy not adult 5,[0. 0. 0. ... 0. 0. 0.]
1046,tt0995840,Aap Kaa Surroor The Moviee  The Real Luv Story  Himesh ReshammiyaHansika MotwaniMallika SherawatShravan RathodDarshan JariwalaGurbaniRaj BabbarSachin Khedekar 2007 Regular Movie DramaRomanceThriller Not Adult 5,"['Aap', 'Kaa', 'Surroor', 'The', 'Moviee', 'The', 'Real', 'Luv', 'Story', 'Himesh', 'ReshammiyaHansika', 'MotwaniMallika', 'SherawatShravan', 'RathodDarshan', 'JariwalaGurbaniRaj', 'BabbarSachin', 'Khedekar', '2007', 'Regular', 'Movie', 'DramaRomanceThriller', 'Not', 'Adult', '5']",aap kaa surroor the moviee the real luv story himesh reshammiyahansika motwanimallika sherawatshravan rathoddarshan jariwalagurbaniraj babbarsachin khedekar 2007 regular movie dramaromancethriller not adult 5,[0. 0. 0. ... 0. 0. 0.]
