Sr.no,imdb_id,original_title,actors,is_adult,year_of_release,runtime,genres,review
3131,tt0386664,Nagin Aur Suhagan,"Vijay Arora,Rita Bhaduri,Mahesh Bhatt,Laxmi Chhaya,Harita Dave,Devyani,Kalpana Divan,C.S. Dubey,Paidi Jairaj,Baby Minal,Mulraj Rajda,Master Ravi,Geera Shah,Jagdish Shah,",Not Adult,1979,Regular Movie,"Adventure,Drama,Thriller",4
3132,tt0079614,Nauker,"Sanjeev Kumar,Jaya Bachchan,Yogeeta Bali,Mehmood,Manmohan Krishna,Lalita Pawar,Madhu Malini,Jalal Agha,",Not Adult,1979,Regular Movie,"Comedy,Drama",4
3133,tt0309926,Noorie,"Farooq Shaikh,Poonam Dhillon,Madan Puri,Iftekhar,Padma Khanna,Gita Siddharth,Javed Khan,Bharat Kapoor,Rajan Verma,Vikas Anand,H.L. Pardesi,Prince Shakeel,Mahan Swadesh,Ashok,",Not Adult,1979,Regular Movie,"Drama,Family,Romance",4
3134,tt0268547,Prem Bandhan,"Rajesh Khanna,Rekha,Moushumi Chatterjee,Vikram Makandar,Helen,Master Bhagwan,Keshto Mukherjee,Prema Narayan,A.K. Hangal,Lalita Pawar,",Not Adult,1979,Regular Movie,"Adventure,Drama,Romance",4
3135,tt0158108,Prem Vivah,"Asha Parekh,",Not Adult,1979,Regular Movie,"Drama,Family",4
3136,tt0378633,Raadha Aur Seeta,"Rajendra Nath,Madan Puri,Leela Mishra,",Not Adult,1979,Regular Movie,"Drama,Family",4
3137,tt0158145,Ratnadeep,"Hema Malini,Girish Karnad,Dheeraj Kumar,A.K. Hangal,Sulochana Latkar,Nandita Thakur,Prema Narayan,Pinchoo Kapoor,Yunus Parvez,Sagar,Poornima Jayaram,R.S. Chopra,Gautam Sarin,Neelima,",Not Adult,1979,Regular Movie,"Drama,Family",4
3138,tt0156999,Saanch Ko Aanch Nahin,"Arun Govil,Madhu Kapoor,Sunder,Gajanan Jagirdar,Birbal,Om Shivpuri,Om Puri,",Not Adult,1979,Regular Movie,"Drama,Family",4
3139,tt0367001,Salaam Memsaab,"Asrani,Zarina Wahab,Yogeeta Bali,",Not Adult,1979,Regular Movie,"Action,Comedy,Drama",4
3140,tt0396199,Sampark,"Madhu Kapoor,Girish Karnad,Mazhar Khan,Kulbhushan Kharbanda,Rameshwari,Prabir Roy,Anjan Srivastav,",Not Adult,1979,Regular Movie,Drama,4
3141,tt0246914,Sargam,"Rishi Kapoor,Jaya Prada,Shashikala,Dheeraj Kumar,Rajni Sharma,Leela Mishra,Jankidas,Kamaldeep,Trilok Kapoor,Uma Khosla,Jeeth Mohan,Ramdas Malthane,Baby Dimple,Babbanlal Yadav,",Not Adult,1979,Regular Movie,"Musical,Romance",4
3142,tt0371932,Sarkari Mehmaan,"Vinod Khanna,Jasmin,Amjad Khan,Ranjeet,Bindu,Om Shivpuri,Indrani Mukherjee,Manju Asrani,Jagdeep,Satyendra Kapoor,Padma Khanna,Manmohan,Vikas Anand,Sunder,",Not Adult,1979,Regular Movie,"Drama,Family",5
3143,tt0388389,Sawan Ko Aane Do,"Rita Bhaduri,Arun Govil,Jankidas,Pinchoo Kapoor,Roopesh Kumar,Leela Mishra,Mukri,Yunus Parvez,Amrish Puri,",Not Adult,1979,Long Movie,"Drama,Family,Musical",4
3144,tt0436764,Shaayad,"Vijayendra Ghatge,Neeta Mehta,Naseeruddin Shah,",Not Adult,1979,Regular Movie,Drama,5
3145,tt0165941,Shikshaa,"Raj Kiran,Sushma Verma,Beena Banerjee,Benjamin Gilani,Iftekhar,Urmila Bhatt,Sharat Saxena,Pinchoo Kapoor,Krishan Dhawan,Master Sandeep,Jagdeep,",Not Adult,1979,Regular Movie,"Drama,Family",4
3146,tt0267924,Shodh,"Om Puri,",Not Adult,1981,Regular Movie,Drama,4
3147,tt0156093,Solva Sawan,"Adil Amaan,Kulbhushan Kharbanda,Madhukar,Amol Palekar,Dina Pathak,",Not Adult,1979,Regular Movie,Drama,4
3148,tt0079963,Suhaag,"Shashi Kapoor,Amitabh Bachchan,Rekha,Parveen Babi,Nirupa Roy,Ranjeet,Kader Khan,Amjad Khan,Jeevan,Hercules,Jagdish Raj,Krishan Dhawan,M. Rajan,Nishan Singh,",Not Adult,1979,Long Movie,"Action,Drama,Musical",4
3149,tt0165966,Sunayana,"Sulochana Latkar,Murad,",Not Adult,1979,Regular Movie,"Comedy,Drama,Family",4
3150,tt0246261,Surakksha,"Ranjeeta Kaur,Mithun Chakraborty,Bhushan Jeevan,Jagdeep,Aruna Irani,Prema Narayan,Mala Jaggi,Suresh Oberoi,Iftekhar,Tej Sapru,",Not Adult,1979,Regular Movie,"Action,Adventure,Crime",4
3151,tt0392826,Tarana,"Mithun Chakraborty,Ranjeeta Kaur,Master Bhagwan,Jagdeep,Urmila Bhatt,Shreeram Lagoo,Om Shivpuri,Jayshree T.,Yunus Parvez,Sunder,Shubha Khote,",Not Adult,1979,Regular Movie,"Musical,Romance",4
3152,tt0361046,Tere Pyaar Mein,"Mithun Chakraborty,Abha Dhulia,Vijayendra Ghatge,Iftekhar,Nadira,Paintal,Madan Puri,",Not Adult,1978,Regular Movie,Musical,4
3153,tt0177492,Aahuti,"Rajendra Kumar,Shashi Kapoor,Rakesh Roshan,Parveen Babi,Zaheera,Asha Sachdev,Ajit,Madan Puri,Paintal,Kamini Kaushal,Dulari,Raj Mehra,Birbal,Preeti Ganguli,",Not Adult,1978,Regular Movie,"Action,Drama",4
3154,tt0178172,Aakhri Daku,"Randhir Kapoor,Vinod Khanna,Rekha,Reena Roy,Sujit Kumar,Ranjeet,Paintal,Agha,Keshto Mukherjee,Paidi Jairaj,Mumtaz Begum,",Not Adult,1978,Regular Movie,Action,4
3155,tt0236977,Amar Shakti,"Shashi Kapoor,Shatrughan Sinha,Sulakshana Pandit,Manjula,Pradeep Kumar,Jeevan,Om Shivpuri,Ranjeet,Roopesh Kumar,Indrani Mukherjee,Alka,Murad,Ram Mohan,Mohan Sherry,",Not Adult,1978,Regular Movie,"Action,Adventure,Comedy",5
3156,tt0389759,Anjane Mein,"Rishi Kapoor,Neetu Singh,Nirupa Roy,Asha Sachdev,Jagdeep,Ranjeet,Anwar Hussain,Satyendra Kapoor,Raju Shrestha,Master Sakka,Sudhir,Baby Rani,Ranvir Raj,Nathuram,",Not Adult,1978,Regular Movie,"Drama,Family",4
3157,tt0165625,Ankhiyon Ke Jharokhon Se,"Sachin,Ranjeeta Kaur,Madan Puri,Iftekhar,Urmila Bhatt,Rajendra Nath,Mehmood Jr.,Harindranath Chattopadhyay,Murad,Birbal,H.L. Pardesi,",Not Adult,1978,Regular Movie,"Drama,Family,Musical",4
3158,tt0077179,Arvind Desai Ki Ajeeb Dastaan,"Dilip Dhawan,Anjali Paigankar,Shreeram Lagoo,Sudha Shivpuri,Om Puri,Satish Shah,Deepak Seth,Sulabha Deshpande,Rajendra Jaspal,Sheila Fernandes,Rohini Hattangadi,Vikram Vohra,Abha Dhulia,Suresh Oberoi,",Not Adult,1978,Regular Movie,Drama,4
3159,tt0358942,Apna Khoon,"Shashi Kapoor,Hema Malini,Ashok Kumar,Pran,Amjad Khan,Indrani Mukherjee,Helen,Bindu,Anwar Hussain,Jankidas,Mohan Choti,Chandrashekhar,Rajan Haksar,Rajan Kapoor,",Not Adult,1978,Regular Movie,"Action,Comedy,Crime",4
3160,tt0077183,Atithee,"Shashi Kapoor,Shabana Azmi,Shatrughan Sinha,Vidya Sinha,Utpal Dutt,Mac Mohan,Deven Verma,Bharat Bhushan,",Not Adult,1978,Regular Movie,"Drama,Romance",4
3161,tt0157337,Azaad,"Dharmendra,Hema Malini,Prem Chopra,Sulochana Latkar,Keshto Mukherjee,Randhir,Jankidas,Master Bhagwan,Mohan Choti,Birbal,Viju Khote,Kuljeet,Roohi Berde,Kanu Roy,",Not Adult,1978,Long Movie,"Action,Comedy,Drama",4
3162,tt0077200,Badaltey Rishtey,"Jeetendra,Rishi Kapoor,Reena Roy,Asrani,Pinchoo Kapoor,A.K. Hangal,Raju Shrestha,Shubha Khote,Urmila Bhatt,Dina Pathak,Omkar,Madan Joshi,Chandraprabha,H.L. Pardesi,",Not Adult,1978,Regular Movie,"Musical,Romance",4
3163,tt0077226,Besharam,"Sharmila Tagore,Amitabh Bachchan,Bindu,Helen,Amjad Khan,",Not Adult,1978,Regular Movie,"Action,Drama",4
3164,tt0354416,Bhola Bhala,"Rajesh Khanna,Rekha,Moushumi Chatterjee,Joginder Shelly,Satyendra Kapoor,Sulochana Latkar,Pinchoo Kapoor,V. Gopal,Master Chicoo,Sudhir Thakkar,Kumari Naaz,Mumtaz Begum,Jagdeep,Raj Mehra,",Not Adult,1978,Regular Movie,"Action,Crime,Drama",4
3165,tt0157451,Chakravyuha,"Rajesh Khanna,Neetu Singh,Vinod Mehra,Simple Kapadia,Pradeep Kumar,Deven Verma,Dina Pathak,A.K. Hangal,Pinchoo Kapoor,Om Shivpuri,Ashim Kumar,Yunus Parvez,Raju Shrestha,Rozeena,",Not Adult,1978,Regular Movie,"Action,Crime,Mystery",4
3166,tt0381951,Chor Ho To Aisa,"Shatrughan Sinha,Reena Roy,Bindu,",Not Adult,1978,Regular Movie,"Action,Crime,Drama",4
3167,tt0246492,Chor Ke Ghar Chor,"Randhir Kapoor,Zeenat Aman,Ashok Kumar,Pran,Deven Verma,Anwar Hussain,Anoop Kumar,Sulochana Latkar,Raza Murad,Preeti Ganguli,Shetty,Helen,D.K. Sapru,Manmohan,",Not Adult,1978,Regular Movie,"Action,Comedy,Crime",4
3168,tt0247257,College Girl,"Sachin,Bindiya Goswami,Rita Bhaduri,Master Bhagwan,Paintal,Shreeram Lagoo,Urmila Bhatt,",Not Adult,1978,Regular Movie,Romance,4
3169,tt0214635,Do Musafir,"Shashi Kapoor,Rekha,Ashok Kumar,Prem Chopra,Pran,Jagdeep,Meena T.,Chandrashekhar,Manorama,Dulari,Shetty,Aarti,Kaiser Usmani,Shivraj,",Not Adult,1978,Regular Movie,"Drama,Family,Romance",4
3170,tt0154390,Des Pardes,"Dev Anand,Ajit,Pran,Indrani Mukherjee,Tina Ambani,Bindu,Prem Chopra,Amjad Khan,A.K. Hangal,Mehmood,Gajanan Jagirdar,Shreeram Lagoo,Paintal,Sujit Kumar,",Not Adult,1978,Regular Movie,"Drama,Family",4
3171,tt0405856,Damaad,"Amol Palekar,Ranjeeta Kaur,Ashok Saraf,Shreeram Lagoo,Tarla Mehta,Pinchoo Kapoor,Dina Pathak,Preeti Ganguli,Master Sakka,Mushtaq Merchant,Maruti,Keshto Mukherjee,C.S. Dubey,Jagdeep,",Not Adult,1978,Regular Movie,Comedy,4
3172,tt0077392,Daku Aur Jawan,"Sunil Dutt,Reena Roy,Vinod Khanna,Leena Chandavarkar,Bindu,Om Prakash,Anwar Hussain,Ranjeet,Kanhaiyalal Chaturvedi,Asrani,Padma Khanna,Gulshan Bawra,Tun Tun,Sunder,",Not Adult,1978,Regular Movie,Action,4
3173,tt0363563,Devata,"Sanjeev Kumar,Shabana Azmi,Rakesh Roshan,Sarika,Shreeram Lagoo,Danny Denzongpa,Shivraj,Azaad Irani,Major Anand,Vijay Kumar,Viju Khote,Prakash,Makarnai,Debieprasad,",Not Adult,1978,Regular Movie,"Drama,Family",4
3174,tt0157540,Dillagi,"Dharmendra,Hema Malini,Mithu Mukherjee,Deven Verma,Asrani,Urmila Bhatt,Kajri,Preeti Ganguli,Ritu Kamal,Anjali Paigankar,Manjita,Poornima Jayaram,Shobhna Shah,Lalita Kumari,",Not Adult,1978,Regular Movie,"Comedy,Romance",4
3175,tt0077451,Don,"Amitabh Bachchan,Zeenat Aman,Pran,Iftekhar,Om Shivpuri,Satyendra Kapoor,Paidi Jairaj,Kamal Kapoor,Arpana Choudhary,Helen,M.B. Shetty,Mac Mohan,Azaad Irani,Yashraj,",Not Adult,1978,Long Movie,"Action,Crime,Thriller",1
3176,tt0150683,Gaman,"Farooq Shaikh,Smita Patil,Gita Siddharth,Jalal Agha,Amir Banu,Hira Devi Mishra,Nitin Sethi,Arvind Deshpande,Sulabha Deshpande,Nana Patekar,Mahabali Singh,Arun Joglekar,Dinshaw Daji,Satish Shah,",Not Adult,1978,Regular Movie,Drama,4
3177,tt0357602,Dil Se Mile Dil,"Bhisham Kohli,Shyamalee,Om Shivpuri,Abhi Bhattacharya,Leela Mishra,Bharat Kapoor,Gautam Sarin,Julie,Twinkle,Madhup Sharma,Shankar Bhake,Shekhar Wadhawan,Vimal Chopra,Shreeram Shastri,",Not Adult,1978,Regular Movie,Romance,5
3178,tt0079316,Hullabaloo Over Georgie and Bonnie's Pictures,"Peggy Ashcroft,Larry Pine,Saeed Jaffrey,Victor Banerjee,Aparna Sen,Jane Booker,Jins Shamsuddin,Jenny Beavan,",Not Adult,1978,Short Movie,"Comedy,Drama",4
3179,tt0077596,Ganga Ki Saugand,"Amitabh Bachchan,Rekha,Amjad Khan,Bindu,I.S. Johar,Anwar Hussain,Farida Jalal,Iftekhar,Jagdeep,Anju Mahendru,Shetty Master,Tabrez,Mukri,Pran,",Not Adult,1978,Regular Movie,Action,4
3180,tt0258647,Heeralal Pannalal,"Shashi Kapoor,Randhir Kapoor,Zeenat Aman,Neetu Singh,Ajit,Prem Nath,Kamini Kaushal,Amjad Khan,Asrani,Madan Puri,Tun Tun,Ranjeet,Ramesh Deo,",Not Adult,1978,Regular Movie,"Action,Comedy",4
3181,tt0077609,Ghar,"Vinod Mehra,Rekha,Prema Narayan,Asit Kumar Sen,Dinesh Thakur,Shashi Kiran,C.S. Dubey,Viju Khote,Tarla Mehta,Alankar Joshi,Madan Kumar,Major Anand,Paresh Nanda,Bhaskar Roy Chowdhury,",Not Adult,1978,Regular Movie,"Drama,Romance",4
3182,tt0367927,Karmayogi,"Mala Sinha,Raaj Kumar,Jeetendra,Rekha,Reena Roy,Ajit,Sudhir Dalvi,Mushtaq Merchant,Onkar Ahmad,Vijay Mehta,Abbas Ali,Master Rajesh,Rahul,Rajeev,",Not Adult,1978,Regular Movie,Action,4
3183,tt0077792,Kasme Vaade,"Rakhee Gulzar,Amitabh Bachchan,Randhir Kapoor,Neetu Singh,Vijayendra Ghatge,Master Bhagwan,Azaad Irani,Nitin Sethi,Sharat Saxena,Katy Mirza,Shivraj,H.F. Mistry,Prakash Mishra,Gajraj,",Not Adult,1978,Regular Movie,"Action,Crime,Drama",4
3184,tt0077797,Khatta Meetha,"Ashok Kumar,Rakesh Roshan,Bindiya Goswami,Raju Shrestha,Deven Verma,Preeti Ganguli,Ranjit Chowdhry,Devendra Khandelwal,Vimal Sahu,Ravi Raaj,Pearl Padamsee,Pradeep Kumar,Keshto Mukherjee,David Abraham,",Not Adult,1978,Regular Movie,"Comedy,Drama,Family",4
3185,tt0231901,Khoon Ka Badla Khoon,"Vinod Khanna,Mahendra Sandhu,Asha Sachdev,Ajit,Bindu,Jayshree T.,Padma Khanna,Purnima,Arpana Choudhary,Iftekhar,Mohan Choti,Imtiaz Khan,",Not Adult,1978,Regular Movie,"Action,Thriller",4
3186,tt0360712,Khoon Ki Pukaar,"Vinod Khanna,Shabana Azmi,Aruna Irani,Pran,Amjad Khan,Iftekhar,Roopesh Kumar,Rita Bhaduri,Krishnakant,Madhup Sharma,",Not Adult,1978,Regular Movie,"Action,Drama,Musical",4
3187,tt0151466,Main Tulsi Tere Aangan Ki,"Nutan,Asha Parekh,Vijay Anand,Vinod Khanna,Deb Mukherjee,Heena Kausar,Neeta Mehta,Geeta Behl,Trilok Kapoor,Master Bhagwan,Purnima,Kumari Naaz,Goga Kapoor,C.S. Dubey,",Not Adult,1978,Long Movie,"Drama,Family",4
3188,tt0077172,Anugraham,"Anant Nag,Raogopalrao,Vanisri,Shekhar Chatterjee,Smita Patil,Satyadev Dubey,",Not Adult,1978,Regular Movie,Drama,4
3189,tt0374039,Mera Rakshak,"Mithun Chakraborty,Abhi Bhattacharya,Shreeram Lagoo,Gayatri,",Not Adult,1978,Long Movie,"Action,Crime,Drama",5
3190,tt0079590,Muqaddar Ka Sikandar,"Amitabh Bachchan,Vinod Khanna,Rakhee Gulzar,Rekha,Amjad Khan,Nirupa Roy,Sulochana Latkar,Shreeram Lagoo,Kader Khan,Goga Kapoor,Ranjeet,Manmohan Krishna,Yusuf Khan,Paidi Jairaj,",Not Adult,1978,Long Movie,"Drama,Romance",3
3191,tt0232164,Nasbandi,"Anitav Bachchan,Kanauj Kumar,Shahi Kapoor,Rakesh Khanna,Shivanand,Shatru Bin Sinha,Ambika Johar,Anwar Hussain,Rajendra Nath,Anil Johar,Leela Mishra,I.S. Johar,Jeevan,Hiralal,",Not Adult,1978,Regular Movie,"Comedy,Drama",4
3192,tt0156832,Naya Daur,"Major Anand,Bhavana Bhatt,Leena Das,Danny Denzongpa,Sadiq Irani,Farida Jalal,Pinchoo Kapoor,Rishi Kapoor,Shashi Kiran,Shreeram Lagoo,Paintal,Om Prakash,Madan Puri,Purnima,",Not Adult,1978,Regular Movie,"Action,Crime,Drama",4
3193,tt0237564,Phaansi,"Shashi Kapoor,Sulakshana Pandit,Ranjeet,Pran,Jeevan,Urmila Bhatt,Iftekhar,D.K. Sapru,Sudhir,Ram Mohan,M.B. Shetty,Mohan Sherry,Aarti,Birbal,",Not Adult,1978,Regular Movie,"Action,Drama",4
3194,tt0359830,Phool Khile Hain Gulshan Gulshan,"Rishi Kapoor,Moushumi Chatterjee,Ashok Kumar,Amjad Khan,Asrani,Ranjeet,Helen,Paintal,Mukri,Shreeram Lagoo,",Not Adult,1978,Regular Movie,"Drama,Family",4
3195,tt0376071,Phandebaaz,"Dharmendra,Moushumi Chatterjee,Prem Chopra,Satyendra Kapoor,Brahmachari,Ranjeet,Jagdish Raj,Bindu,Kumari Naaz,Krishnakant,Mac Mohan,Master Bhagwan,Tun Tun,Helen,",Not Adult,1978,Regular Movie,"Action,Comedy",4
3196,tt0078139,Ram Kasam,"Sunil Dutt,Rekha,Bindiya Goswami,Sudhir,D.K. Sapru,Nirupa Roy,Jeevan,Jankidas,Jagdish Raj,C.S. Dubey,Bindu,Amjad Khan,",Not Adult,1978,Regular Movie,Action,5
3197,tt0388387,Saajan Bina Suhagan,"Nutan,Vinod Mehra,Shreeram Lagoo,Radhika Bartake,Aarti Chopra,Padmini Kolhapure,Rajendra Kumar,T.P. Jain,Leela Mishra,Prem Bedi,Paresh Nanda,Pinchoo Kapoor,Chandrashekhar,Satyendra Kapoor,",Not Adult,1978,Regular Movie,"Crime,Drama,Family",4
3198,tt0419107,Safed Haathi,"Vijay Arora,Ashwani,Utpal Dutt,Gayatri,Mala Jaggi,Sadhu Meher,",Not Adult,1977,Regular Movie,"Adventure,Drama,Family",4
3199,tt0078241,Shalimar,"Dharmendra,Zeenat Aman,Rex Harrison,Sylvia Miles,John Saxon,O.P. Ralhan,Shammi Kapoor,Prem Nath,Shreeram Lagoo,Aruna Irani,Clyde Chai-Fa,M.B. Shetty,Phunsok Ladhakhi,Anita,",Not Adult,1978,Regular Movie,"Action,Adventure,Crime",4
3200,tt0392784,Sone Ka Dil Lohe Ke Haath,"Ajay,Sudha Chopra,Rajan Haksar,Nasir Hussain,Aruna Irani,T.P. Jain,Kamal Kapoor,Viju Khote,Rajendra Kumar,Ram Mohan,Jagdish Raj,Dara Singh,Mala Sinha,Vidya Sinha,",Not Adult,1978,Regular Movie,Action,4
3201,tt0361061,Toote Khilone,"Shekhar Kapur,Shabana Azmi,Urmila Bhatt,Utpal Dutt,Rakesh Pandey,Jankidas,Master Bhagwan,Bharat Kapoor,",Not Adult,1978,Regular Movie,Drama,4
3202,tt0262801,Swarg Narak,"Sanjeev Kumar,Jeetendra,Vinod Mehra,Moushumi Chatterjee,Shabana Azmi,Tanuja,Jagdeep,Om Shivpuri,Raj Mehra,Shammi,Vikram Gokhale,Komilla Virk,Adil Amaan,Birbal,",Not Adult,1978,Long Movie,"Comedy,Drama,Family",4
3203,tt0778877,Trishna,"Shashi Kapoor,Sanjeev Kumar,Rakhee Gulzar,Bindu,Sujit Kumar,Dinesh Hingoo,Preeti Ganguli,Raju Shrestha,Minoo Chitnis,Preetam,Vikrant Romeo,Mohammed Hanif,Billimoria,Raza Murad,",Not Adult,1978,Regular Movie,Drama,4
3204,tt0177485,Aadmi Sadak Ka,"Shatrughan Sinha,Vikram Makandar,Zaheera,Sujit Kumar,Deven Verma,Asit Kumar Sen,David Abraham,Agha,Joginder Shelly,",Not Adult,1977,Regular Movie,"Drama,Family",4
3205,tt0158293,Tumhare Liye,"Sanjeev Kumar,Vidya Sinha,Ashok Kumar,Neelam Mehra,Anita Guha,",Not Adult,1978,Regular Movie,"Drama,Family",4
3206,tt0215338,Vishwanath,"Shatrughan Sinha,Reena Roy,Pran,Prem Nath,Sulochana Latkar,Rita Bhaduri,Parikshat Sahni,Madan Puri,Sudhir,Ranjeet,Randhir,Jagdish Raj,Keshav Rana,Satyendra Kapoor,",Not Adult,1978,Regular Movie,"Action,Mystery,Thriller",4
3207,tt0075618,Aakhri Goli,"Sunil Dutt,Leena Chandavarkar,Farida Jalal,Ajit,Amjad Khan,Om Prakash,Nirupa Roy,",Not Adult,1977,Regular Movie,Action,5
3208,tt0395434,Aafat,"Navin Nischol,Leena Chandavarkar,Jayshree T.,Amjad Khan,Mehmood,Tiwari,Sajjan,A.A. Shaikh,A.K. Hangal,",Not Adult,1977,Regular Movie,"Crime,Drama",4
3209,tt0078204,Satyam Shivam Sundaram: Love Sublime,"Shashi Kapoor,Zeenat Aman,Kanhaiyalal Chaturvedi,A.K. Hangal,David Abraham,Hari Shivdasani,Leela Chitnis,Sheetal,Padmini Kolhapure,Baby Komal,Tun Tun,Vishwa Mehra,Mansaram,H.L. Pardesi,",Not Adult,1978,Long Movie,"Drama,Romance",4
3210,tt0154178,Aaina,"Mumtaz,Rajesh Khanna,A.K. Hangal,Nirupa Roy,Lalita Pawar,Manmohan Krishna,Adil Amaan,Rita Bhaduri,Jayasudha,Anjum Savera,Vandana Rane,Yasmin,Seema,Kalpana,",Not Adult,1977,Regular Movie,Drama,4
3211,tt0178196,Aap Ki Khatir,"Vinod Khanna,Rekha,Nadira,Helen,Mac Mohan,Kuljit Singh,Asrani,Sonia Sahni,Om Shivpuri,Murad,Jankidas,Tarun Ghosh,Piloo J. Wadia,Tun Tun,",Not Adult,1977,Regular Movie,"Action,Comedy,Drama",4
3212,tt0178207,Aashiq Hoon Baharon Ka,"Rajesh Khanna,Zeenat Aman,Danny Denzongpa,Rehman,Om Prakash,Sulochana Latkar,Nadira,Preeti Ganguli,Pinchoo Kapoor,Julie,",Not Adult,1977,Regular Movie,Romance,4
3213,tt0075632,Adalat,"Amitabh Bachchan,Waheeda Rehman,Neetu Singh,Kader Khan,K.N. Singh,D.K. Sapru,Anwar Hussain,Sujit Kumar,",Not Adult,1976,Regular Movie,"Action,Drama,Family",4
3214,tt0178217,Abhi To Jee Lein,"Jaya Bachchan,Danny Denzongpa,Simi Garewal,Iftekhar,Farida Jalal,Shashi Kiran,Kiran Kumar,Surendra Nath,Paintal,",Not Adult,1977,Regular Movie,"Action,Drama,Thriller",4
3215,tt0178212,Ab Kya Hoga,"Shatrughan Sinha,Neetu Singh,Asrani,Farita Boyce,Chand Usmani,Indrani Mukherjee,Gopal Tak,Coca Cola,Mahavir Shah,Prabhat Bhatti,Darshan,Bishan Khanna,Saibi Oberoi,Prakash Khandelwal,",Not Adult,1977,Regular Movie,"Mystery,Thriller",4
3216,tt0280394,Adha Din Adhi Raat,"Vinod Khanna,Shabana Azmi,Asha Parekh,Om Shivpuri,Jalal Agha,Prem Chopra,Ranjeet,Jayshree T.,Pratima Devi,",Not Adult,1977,Regular Movie,Action,4
3217,tt0414806,Agar... If,"Amol Palekar,Zarina Wahab,Kader Khan,Vijayendra Ghatge,Tun Tun,Jagdeep,",Not Adult,1977,Regular Movie,Drama,4
3218,tt0165610,Agent Vinod,"Mahendra Sandhu,Asha Sachdev,Iftekhar,Jagdeep,Pinchoo Kapoor,Nasir Hussain,Ravindra Kapoor,K.N. Singh,V. Gopal,Viju Khote,Sunder,Master Bhagwan,Jayshree T.,Birbal,",Not Adult,1977,Regular Movie,"Action,Crime,Drama",4
3219,tt0075653,Alaap,"Amitabh Bachchan,Rekha,Chhayadevi,Asrani,Manmohan Krishna,Lily Chakravarty,Farida Jalal,Om Prakash,Yunus Parvez,Vijay Sharma,Benjamin Gilani,Master Ravi,Lalita Kumari,Nadir,",Not Adult,1977,Long Movie,"Drama,Musical",4
3220,tt0072632,Amaanat,"Manoj Kumar,Sadhana,Balraj Sahni,Mehmood,Rehman,Dheeraj Kumar,Shashikala,Aruna Irani,Krishan Dhawan,Asit Kumar Sen,Brahm Bhardwaj,Praveen Paul,Mukri,Devyani,",Not Adult,1977,Regular Movie,"Drama,Family",4
3221,tt0165613,Alibaba Marjinaa,"Urmila Bhatt,Birbal,Jagdeep,Pinchoo Kapoor,Shakti Kapoor,Javed Khan,Viju Khote,Prem Krishan,Madhu Malhotra,Ram Mohan,Paintal,Amrish Puri,D.K. Sapru,Sharat Saxena,",Not Adult,1977,Long Movie,"Action,Adventure",4
3222,tt0268141,Ananda Ashram,"Ashok Kumar,Uttam Kumar,Sharmila Tagore,Rakesh Roshan,Moushumi Chatterjee,Utpal Dutt,Anita Guha,Asit Kumar Sen,Manik Dutt,Chandrima Bhaduri,Alankar Joshi,Prema Narayan,C.S. Dubey,Master Ravi,",Not Adult,1977,Regular Movie,"Drama,Family",4
3223,tt0268146,Anurodh,"Rajesh Khanna,Ashok Kumar,Vinod Mehra,Asrani,Simple Kapadia,Nirupa Roy,Utpal Dutt,Dina Pathak,Rita Bhaduri,Abhi Bhattacharya,Preeti Ganguli,Asit Kumar Sen,Birbal,Mrinal Mukherjee,",Not Adult,1977,Regular Movie,"Drama,Family",4
3224,tt0246433,Apnapan,"Jeetendra,Sanjeev Kumar,Reena Roy,Sulakshana Pandit,Aruna Irani,Iftekhar,Raj Mehra,Pinchoo Kapoor,Sunder,Master Bittoo,Sudhir Dalvi,Lata Sinha,Birbal,Nivedita Joshi Saraf,",Not Adult,1977,Regular Movie,"Drama,Family,Musical",4
3225,tt0312538,Chaani,"Ranjana,",Not Adult,1977,Regular Movie,Drama,2
3226,tt0213544,Chacha Bhatija,"Dharmendra,Hema Malini,Randhir Kapoor,Yogeeta Bali,Rehman,Anwar Hussain,Indrani Mukherjee,Jeevan,Roopesh Kumar,Sonia Sahni,Dev Kumar,Durga Khote,Satyajeet,Tun Tun,",Not Adult,1977,Long Movie,"Action,Comedy,Drama",4
3227,tt0357533,Chakkar Pe Chakkar,"Shashi Kapoor,Rekha,Pran,Amjad Khan,Bindu,Asrani,Madan Puri,Raza Murad,Lalita Pawar,Kumari Naaz,Ram Mohan,Sudhir,Rajan Haksar,Rajesh Behl,",Not Adult,1977,Regular Movie,"Action,Comedy,Crime",4
3228,tt0075825,Chala Murari Hero Banne,"Asrani,Bindiya Goswami,Satyendra Kapoor,A.K. Hangal,Keshto Mukherjee,Paintal,Simi Garewal,Bunty,Aruna Irani,Harindranath Chattopadhyay,Viju Khote,Moolchand,Rupa,Zarina,",Not Adult,1977,Regular Movie,"Comedy,Musical,Romance",4
3229,tt0381079,Chalta Purza,"Rajesh Khanna,Parveen Babi,Rakesh Roshan,Ajit,Asrani,Bindu,Mumtaz Begum,Sudhir,Dev Kumar,Ranjeet,Manorama,Murad,Dhumal,V. Gopal,",Not Adult,1977,Regular Movie,"Action,Thriller",4
